Language,Stars,Watchers,OpenIssues,Size,SubscribersCount,Network count,SubLanguagesScale,Score
PHP,10,10,4,1786,2,5,6,0
PHP,10,10,0,376,4,1,6,141
PHP,10,10,1,1970,2,3,6,0
PHP,10,10,0,19,1,3,6,0
PHP,10,10,2,35,9,6,6,0
PHP,10,10,3,194,3,4,6,0
PHP,10,10,0,1012,2,2,6,0
PHP,10,10,0,106,2,3,6,0
PHP,10,10,10,6295,4,4,6,154
PHP,10,10,0,89,1,10,6,0
PHP,10,10,0,145,3,4,6,0
PHP,10,10,0,131,0,3,6,0
PHP,10,10,1,295,3,1,6,150
PHP,10,10,1,124,5,22,6,0
PHP,10,10,6,12015,4,4,6,148
PHP,10,10,0,271,3,7,6,157
PHP,10,10,1,110,2,3,6,0
PHP,10,10,18,2007,4,5,6,141
PHP,10,10,0,38,7,9,6,0
PHP,10,10,0,957,3,5,6,0
PHP,10,10,0,29212,4,2,6,0
PHP,10,10,1,192,2,3,6,0
PHP,10,10,3,281,13,0,6,141
PHP,10,10,0,7323,5,2,6,154
PHP,10,10,0,89,2,7,6,0
PHP,10,10,0,16,5,3,6,0
PHP,10,10,0,248,2,1,6,157
PHP,10,10,0,1307,2,3,6,0
PHP,10,10,0,5014,0,4,6,0
PHP,10,10,1,107,1,0,6,0
PHP,10,10,0,338,3,2,6,0
PHP,10,10,0,104,2,0,6,0
PHP,10,10,0,80,2,0,6,0
PHP,10,10,0,154,0,36,6,0
PHP,10,10,0,13,1,0,6,0
PHP,10,10,0,102,4,3,6,0
PHP,10,10,2,99,7,10,6,0
PHP,10,10,0,108,3,0,6,0
PHP,10,10,2,639,2,2,6,0
PHP,10,10,0,87,2,1,6,0
PHP,10,10,1,122,2,3,6,0
PHP,10,10,0,104,1,0,6,0
PHP,10,10,13,3106,7,2,6,0
PHP,10,10,5,383,1,10,6,0
PHP,10,10,0,144,8,1,6,0
PHP,10,10,1,103,2,0,6,0
PHP,10,10,0,124,1,1,6,0
PHP,10,10,0,110,2,1,6,0
PHP,10,10,12,143,5,9,6,0
PHP,10,10,0,148,2,1,6,163
PHP,10,10,0,292,4,0,6,0
PHP,10,10,1,116,3,7,6,0
PHP,10,10,5,115,4,2,6,0
PHP,10,10,0,3552,1,1,6,304
PHP,10,10,0,103,2,3,6,0
PHP,10,10,9,587,3,4,6,0
PHP,10,10,0,99,2,3,6,0
PHP,10,10,2,2595,2,0,6,0
PHP,10,10,0,212,2,6,6,0
PHP,10,10,0,224,1,3,6,0
PHP,10,10,7,3050,1,4,6,291
PHP,10,10,0,251,2,0,6,0
PHP,10,10,0,241,4,10,6,0
PHP,10,10,0,89,3,4,6,0
PHP,10,10,4,167,11,5,6,0
PHP,10,10,0,392,2,0,6,0
PHP,10,10,0,617,4,4,6,0
PHP,10,10,0,7430,2,1,6,0
PHP,10,10,0,116,3,0,6,0
PHP,10,10,1,80,3,0,6,0
PHP,10,10,0,118,2,1,6,0
PHP,10,10,0,104,2,0,6,0
PHP,10,10,0,195,1,2,6,0
PHP,10,10,10,159,6,10,6,0
PHP,10,10,0,107,2,2,6,0
PHP,10,10,3,596,5,3,6,0
PHP,10,10,13,698,6,3,6,0
PHP,10,10,3,308,0,5,6,0
PHP,10,10,0,219,4,34,6,0
PHP,10,10,0,266,13,2,6,0
PHP,10,10,0,139,1,1,6,0
PHP,10,10,0,7643,2,17,6,295
PHP,10,10,7,185,3,13,6,154
PHP,10,10,1,478,5,11,6,0
PHP,10,10,1,38,3,3,6,0
PHP,10,10,0,117,4,5,6,0
PHP,10,10,4,527,6,6,6,0
PHP,10,10,2,468,1,1,6,0
PHP,10,10,0,140,1,6,6,0
PHP,10,10,0,2419,2,8,6,141
PHP,10,10,1,146,1,2,6,0
PHP,10,10,4,2594,3,1,6,304
PHP,10,10,0,120,1,1,6,0
PHP,10,10,0,203,2,5,6,0
PHP,10,10,0,320,15,2,6,0
PHP,10,10,1,1316,4,1,6,0
PHP,10,10,1,157,4,6,6,0
PHP,10,10,1,100,4,7,6,141
PHP,10,10,0,41,5,8,6,0
PHP,10,10,0,158,7,0,6,0
PHP,10,10,0,2682,7,6,6,157
PHP,10,10,1,297,6,8,6,0
PHP,10,10,13,2497,1,4,6,0
PHP,10,10,0,237,5,2,6,0
PHP,10,10,0,63,8,2,6,0
PHP,10,10,0,173,1,7,6,0
PHP,10,10,6,144,3,3,6,0
PHP,10,10,0,9771,7,0,6,293
PHP,10,10,0,162,5,19,6,0
PHP,10,10,0,372,3,0,6,0
PHP,10,10,3,140,1,1,6,0
PHP,10,10,0,548,2,13,6,0
PHP,10,10,0,348,6,0,6,0
PHP,10,10,0,57,2,0,6,0
PHP,10,10,2,23,1,6,6,0
PHP,10,10,3,319,2,2,6,0
PHP,10,10,1,276,11,18,6,0
PHP,10,10,0,285,2,2,6,0
PHP,10,10,4,163,3,6,6,0
PHP,10,10,1,2,2,5,6,0
PHP,10,10,2,205,2,1,6,0
PHP,10,10,0,220,2,1,6,0
PHP,10,10,0,108,2,3,6,151
PHP,10,10,13,310,29,3,6,141
PHP,10,10,0,37,2,2,6,0
PHP,10,10,2,826,6,5,6,0
PHP,10,10,0,156,1,0,6,139
PHP,10,10,1,356,4,0,6,0
PHP,10,10,0,3829,19,2,6,278
PHP,10,10,0,736,2,2,6,132
PHP,10,10,0,49,6,5,6,278
PHP,10,10,5,43,8,8,6,0
PHP,10,10,3,151,1,1,6,0
PHP,10,10,2,36,2,7,6,0
PHP,10,10,1,1891,4,3,6,141
PHP,10,10,1,21,2,0,6,0
PHP,10,10,3,21,5,0,6,0
PHP,10,10,1,705,2,0,6,0
PHP,10,10,0,118,0,0,6,0
PHP,10,10,2,65,2,0,6,0
PHP,10,10,0,23,10,1,6,0
PHP,10,10,0,7,3,1,6,0
PHP,10,10,0,2916,3,9,6,293
PHP,10,10,0,18,4,0,6,0
PHP,10,10,1,63,1,2,6,0
PHP,10,10,0,15,3,2,6,0
PHP,10,10,20,741,2,3,6,141
PHP,10,10,0,26,1,0,6,0
PHP,10,10,0,202,2,5,6,0
PHP,10,10,0,812,2,3,6,146
PHP,10,10,0,160,2,5,6,0
PHP,10,10,0,158,2,0,6,0
PHP,10,10,1,41,1,5,6,141
PHP,10,10,4,66,4,4,6,0
PHP,10,10,0,85,1,6,6,137
PHP,10,10,5,393,0,9,6,0
PHP,10,10,1,167,1,4,6,0
PHP,10,10,0,1266,2,5,6,141
PHP,10,10,1,2671,5,2,6,278
PHP,10,10,0,379,5,0,6,0
PHP,10,10,1,2005,3,7,6,156
PHP,10,10,0,265,2,5,6,0
PHP,10,10,0,38,1,0,6,141
PHP,10,10,0,14,1,0,6,0
PHP,10,10,4,2790,3,1,6,0
PHP,10,10,0,13,1,0,6,0
PHP,10,10,1,16,4,1,6,0
PHP,10,10,0,364,2,1,6,0
PHP,10,10,0,871,3,7,6,149
PHP,10,10,2,276,11,12,6,0
PHP,10,10,7,60672,53,3,6,278
PHP,10,10,0,87,10,4,6,0
PHP,10,10,1,114,4,2,6,0
PHP,10,10,0,22,3,6,6,0
PHP,10,10,0,106,2,9,6,141
PHP,10,10,0,116,3,0,6,0
PHP,10,10,0,264,3,4,6,0
PHP,10,10,0,163,2,3,6,0
PHP,10,10,0,117,1,2,6,0
PHP,10,10,0,254,4,3,6,141
PHP,10,10,0,102,3,1,6,0
PHP,10,10,0,100,1,3,6,0
PHP,10,10,2,654,26,1,6,0
PHP,10,10,0,2171,3,2,6,0
PHP,10,10,0,125,1,2,6,163
PHP,10,10,0,8890,1,4,6,0
PHP,10,10,0,109,1,3,6,0
PHP,10,10,0,132,0,4,6,0
PHP,10,10,0,13,2,0,6,0
PHP,10,10,0,130,12,13,6,155
PHP,10,10,15,482,11,4,6,0
PHP,10,10,1,10034,12,9,6,0
PHP,10,10,1,128,3,1,6,0
PHP,10,10,0,162,1,3,6,0
PHP,10,10,0,132,1,1,6,0
PHP,10,10,0,96,1,0,6,0
PHP,10,10,0,13,5,4,6,0
PHP,10,10,0,136,71,4,6,0
PHP,10,10,0,413,12,25,6,162
PHP,10,10,1,10,4,4,6,0
PHP,10,10,1,5,2,2,6,0
PHP,10,10,0,253,2,0,6,478
PHP,10,10,0,5,1,4,6,0
PHP,10,10,0,145,4,3,6,0
PHP,10,10,0,168,3,5,6,141
PHP,10,10,1,272,3,1,6,0
PHP,10,10,1,285,5,4,6,0
PHP,10,10,2,170,1,1,6,0
PHP,10,10,3,224,5,10,6,0
PHP,10,10,2,32,2,3,6,0
PHP,10,10,0,73,2,29,6,0
PHP,10,10,0,73,1,2,6,0
PHP,10,10,6,512,4,3,6,141
